(I ==> ~H) & ~F & (I ==> ~H) & (F & I) & (F & I) & (F & I) . What is ~G ?	(I ==> ~H) & ~F & (F & I) . What is ~G ?	(I ==> ~H) & ~F & (F & I)	Contradictory
(E <=> C) & (I & ~B) & I & (C ^ D) & I & ~E & (I & ~B) & ~E & (H & E) & (H & E) & (C ^ D) & (C ^ D) . What is C ?	(E <=> C) & (I & ~B) & I & (C ^ D) & ~E & (H & E) . What is C ?	(E <=> C) & (I & ~B) & I & (C ^ D) & ~E & (H & E)	Contradictory
(~C ==> ~E) & (~F ^ ~C) & (~F ^ ~C) & ~C & ~C & (~C ==> ~E) & ~C & (~F ^ ~C) . What is F ?	(~C ==> ~E) & (~F ^ ~C) & ~C . What is F ?	(~C ==> ~E) & (~F ^ ~C) & ~C	True
~F & (~I | F) & ~F & ~F . What is F ?	~F & (~I | F) . What is F ?	~F & (~I | F)	False
(A ^ ~B) & (~B ==> ~H) & D & D & (D ^ A) & D & (D ^ A) & (D ^ A) . What is ~A ?	(A ^ ~B) & (~B ==> ~H) & D & (D ^ A) . What is ~A ?	(A ^ ~B) & (~B ==> ~H) & D & (D ^ A)	True
J & J & (E ==> ~H) & (J & E) & J & (J & E) & (J & E) & (E ==> ~H) & (E ==> ~H) . What is ~H ?	J & (E ==> ~H) & (J & E) . What is ~H ?	J & (E ==> ~H) & (J & E)	True
(~C | ~E) & (~H | ~C) & ~E & ~E & (~H | ~C) & (~G <=> B) & (~H | ~C) & G & (~G <=> B) & ~E & (~C | ~E) & (~C | ~E) . What is E ?	(~C | ~E) & (~H | ~C) & ~E & (~G <=> B) & G . What is E ?	(~C | ~E) & (~H | ~C) & ~E & (~G <=> B) & G	False
~I & (I ^ E) & (~G & ~H) & (D ==> ~G) & ~I & (~G & ~H) & (D ==> ~G) & (~G & ~H) & (D ==> ~G) & (~H & B) & (~H & B) & (~H & B) & (I ^ E) & (I ^ E) . What is ~B ?	~I & (I ^ E) & (~G & ~H) & (D ==> ~G) & (~H & B) . What is ~B ?	~I & (I ^ E) & (~G & ~H) & (D ==> ~G) & (~H & B)	False
C & C & C . What is C ?	C . What is C ?	C	True
E & (~C & ~B) & (H ==> D) & (~A | ~C) & (~A | ~C) & (H ==> D) & D & D . What is ~B ?	E & (~C & ~B) & (H ==> D) & (~A | ~C) & D . What is ~B ?	E & (~C & ~B) & (H ==> D) & (~A | ~C) & D	True
(~E ^ B) & ~B & (~E ^ B) & (~E ^ B) & (H | ~E) . What is ~E ?	(~E ^ B) & ~B & (H | ~E) . What is ~E ?	(~E ^ B) & ~B & (H | ~E)	True
~H & (G & ~H) & ~H & (~C <=> E) & B & (G & ~H) & (~C <=> E) & (~C <=> E) . What is G ?	~H & (G & ~H) & (~C <=> E) & B . What is G ?	~H & (G & ~H) & (~C <=> E) & B	True
(J <=> ~F) & E & (J <=> ~F) & (B ==> C) & (~F & ~H) & (~H & ~A) & (~H & ~A) & (B ==> C) & (~H & ~A) & (B ==> C) . What is F ?	(J <=> ~F) & E & (B ==> C) & (~F & ~H) & (~H & ~A) . What is F ?	(J <=> ~F) & E & (B ==> C) & (~F & ~H) & (~H & ~A)	False
(J & ~G) & B & G & G & (~C | ~I) & (J & ~G) & (J & ~G) & (~C | ~I) . What is ~H ?	(J & ~G) & B & G & (~C | ~I) . What is ~H ?	(J & ~G) & B & G & (~C | ~I)	Contradictory
(J & ~C) & C & (~F ==> ~G) & B & (D ^ ~E) & (J & ~C) & (~G <=> D) & (~G <=> D) . What is G ?	(J & ~C) & C & (~F ==> ~G) & B & (D ^ ~E) & (~G <=> D) . What is G ?	(J & ~C) & C & (~F ==> ~G) & B & (D ^ ~E) & (~G <=> D)	Contradictory
C & (~J ^ D) & (~J ^ D) & (~I | ~J) & (~J ^ D) & (~I | ~J) . What is D ?	C & (~J ^ D) & (~I | ~J) . What is D ?	C & (~J ^ D) & (~I | ~J)	Unknown HELP!
(G & J) & (G & J) . What is ~G ?	(G & J) . What is ~G ?	(G & J)	False
(~F | H) & (~I ==> C) & (~F | H) & (H & ~I) & (~F | H) & (H & ~I) & (~I ==> C) & (H & ~I) . What is ~I ?	(~F | H) & (~I ==> C) & (H & ~I) . What is ~I ?	(~F | H) & (~I ==> C) & (H & ~I)	True
(E & A) & (~I ^ C) & (E & A) & (E & A) & (~B ^ E) & ~G & ~G . What is E ?	(E & A) & (~I ^ C) & (~B ^ E) & ~G . What is E ?	(E & A) & (~I ^ C) & (~B ^ E) & ~G	True
(~E | H) & (~E | H) & ~H . What is E ?	(~E | H) & ~H . What is E ?	(~E | H) & ~H	False
(~F ==> ~E) & (~G ==> D) & (D & ~B) & (~G ==> D) & ~F & ~F & ~F & (~G ==> D) & (D & ~B) . What is ~B ?	(~F ==> ~E) & (~G ==> D) & (D & ~B) & ~F . What is ~B ?	(~F ==> ~E) & (~G ==> D) & (D & ~B) & ~F	True
(~D & ~E) & (~G ==> ~D) & (~E | A) & (~D & ~E) . What is ~D ?	(~D & ~E) & (~G ==> ~D) & (~E | A) . What is ~D ?	(~D & ~E) & (~G ==> ~D) & (~E | A)	True
(B | J) & B & (B | J) & (B | J) & B . What is ~B ?	(B | J) & B . What is ~B ?	(B | J) & B	False
(~D ^ ~C) & ~A & ~J & (~H ^ ~D) & (~H ^ ~D) & ~J & (A <=> B) & (A <=> B) & ~A & ~A . What is J ?	(~D ^ ~C) & ~A & ~J & (~H ^ ~D) & (A <=> B) . What is J ?	(~D ^ ~C) & ~A & ~J & (~H ^ ~D) & (A <=> B)	False
(~E <=> I) & (~F <=> B) & (I ==> ~F) & ~F & ~F & (I ==> ~F) & (~F <=> B) . What is ~F ?	(~E <=> I) & (~F <=> B) & (I ==> ~F) & ~F . What is ~F ?	(~E <=> I) & (~F <=> B) & (I ==> ~F) & ~F	True
(G <=> ~E) & (G <=> ~E) & C & (G <=> ~E) & (B ^ ~A) & (B ^ ~A) & (~F & B) & (~F & B) & (~F & B) & C & C & (~J & ~F) & (~J & ~F) . What is B ?	(G <=> ~E) & C & (B ^ ~A) & (~F & B) & (~J & ~F) . What is B ?	(G <=> ~E) & C & (B ^ ~A) & (~F & B) & (~J & ~F)	True
(~A ==> ~E) & (~E ^ ~J) & (~E ^ ~J) & (~D & ~A) & (~F | ~B) & ~F & J & ~F & J & J & (~F | ~B) & (~A ==> ~E) & (~D & ~A) & (~A ==> ~E) & (~F | ~B) . What is E ?	(~A ==> ~E) & (~E ^ ~J) & (~D & ~A) & (~F | ~B) & ~F & J . What is E ?	(~A ==> ~E) & (~E ^ ~J) & (~D & ~A) & (~F | ~B) & ~F & J	False
(I ^ F) & (~B <=> I) & ~E & (~B <=> I) & (F & ~A) & (~G ^ E) & B & (~G ^ E) & B & (F & ~A) & B & (F & ~A) & (~B <=> I) . What is I ?	(I ^ F) & (~B <=> I) & ~E & (F & ~A) & (~G ^ E) & B . What is I ?	(I ^ F) & (~B <=> I) & ~E & (F & ~A) & (~G ^ E) & B	False
(H & ~D) & (~J | H) & (~G ==> C) & (~G ==> C) & (~D | ~E) & (H & ~D) & (~D | ~E) & ~G & ~G & (H & ~D) & (~D | ~E) & ~G . What is ~H ?	(H & ~D) & (~J | H) & (~G ==> C) & (~D | ~E) & ~G . What is ~H ?	(H & ~D) & (~J | H) & (~G ==> C) & (~D | ~E) & ~G	False
~I & ~C & (I ==> ~B) & (C <=> G) & ~I & (C <=> G) & ~C . What is ~I ?	~I & ~C & (I ==> ~B) & (C <=> G) . What is ~I ?	~I & ~C & (I ==> ~B) & (C <=> G)	True
(I <=> ~B) & (I <=> ~B) & B & B . What is I ?	(I <=> ~B) & B . What is I ?	(I <=> ~B) & B	False
(~B ==> ~C) & ~F & ~F & ~F & I & (~C ^ ~I) & (~J & ~B) & (F ==> E) & (~J & ~B) . What is J ?	(~B ==> ~C) & ~F & I & (~C ^ ~I) & (~J & ~B) & (F ==> E) . What is J ?	(~B ==> ~C) & ~F & I & (~C ^ ~I) & (~J & ~B) & (F ==> E)	False
~H . What is G ?	~H . What is G ?	~H	Unknown HELP!
(C ==> I) & ~D & ~D & ~D & (~D <=> C) & (I | J) & (I | J) . What is ~I ?	(C ==> I) & ~D & (~D <=> C) & (I | J) . What is ~I ?	(C ==> I) & ~D & (~D <=> C) & (I | J)	False
A & A & A . What is A ?	A . What is A ?	A	True
(~F | D) & (I <=> A) & ~F & (E & I) & ~A & (E & I) & (I <=> A) . What is E ?	(~F | D) & (I <=> A) & ~F & (E & I) & ~A . What is E ?	(~F | D) & (I <=> A) & ~F & (E & I) & ~A	Contradictory
J & (~C <=> ~J) & (~C <=> ~J) & (~H <=> A) & ~I & J & ~I & (~C <=> ~J) & (~H <=> A) & J & (~H <=> A) & ~I . What is ~I ?	J & (~C <=> ~J) & (~H <=> A) & ~I . What is ~I ?	J & (~C <=> ~J) & (~H <=> A) & ~I	True
(~F & H) & (~G ==> ~J) & ~G & ~F & (~F & H) & (~F & H) & (~G ==> ~J) & (~G ==> ~J) . What is ~J ?	(~F & H) & (~G ==> ~J) & ~G & ~F . What is ~J ?	(~F & H) & (~G ==> ~J) & ~G & ~F	True
(~H ^ A) & (~I & C) & (C | ~H) & (C | ~H) & (~I & C) & (~I & C) . What is ~C ?	(~H ^ A) & (~I & C) & (C | ~H) . What is ~C ?	(~H ^ A) & (~I & C) & (C | ~H)	False
(J & ~A) & (I ==> ~E) & (I ==> ~E) & (~A ^ ~D) & (I ==> ~E) & (~G ^ J) & (~A ^ ~D) & (~A ^ ~D) & ~E & ~E & ~E . What is D ?	(J & ~A) & (I ==> ~E) & (~A ^ ~D) & (~G ^ J) & ~E . What is D ?	(J & ~A) & (I ==> ~E) & (~A ^ ~D) & (~G ^ J) & ~E	True
(~E & H) & (D | ~A) & (B <=> ~E) & (D | ~A) & ~J & ~J . What is B ?	(~E & H) & (D | ~A) & (B <=> ~E) & ~J . What is B ?	(~E & H) & (D | ~A) & (B <=> ~E) & ~J	True
(~H ==> ~I) & (~B ^ F) & (~B ^ F) & ~B & ~B & (~B ^ F) & G & G & G . What is G ?	(~H ==> ~I) & (~B ^ F) & ~B & G . What is G ?	(~H ==> ~I) & (~B ^ F) & ~B & G	True
(E <=> A) & (A ^ G) & (A ^ G) & (A ^ G) . What is H ?	(E <=> A) & (A ^ G) . What is H ?	(E <=> A) & (A ^ G)	Unknown HELP!
(~I ^ ~F) & (~F & ~C) & (~I ^ ~F) & (~I ^ ~F) . What is F ?	(~I ^ ~F) & (~F & ~C) . What is F ?	(~I ^ ~F) & (~F & ~C)	False
J & (A <=> J) & D & (A <=> J) & (B | C) & (J ^ B) & (B | C) & J & J & (B | C) & (G <=> H) & D & (G <=> H) & (A <=> J) & D . What is ~B ?	J & (A <=> J) & D & (B | C) & (J ^ B) & (G <=> H) . What is ~B ?	J & (A <=> J) & D & (B | C) & (J ^ B) & (G <=> H)	True
(B <=> ~D) & (~D <=> ~A) & (~A ^ G) & (~A ^ G) & (~D <=> ~A) & D & D & (B <=> ~D) & (~A ^ G) . What is ~B ?	(B <=> ~D) & (~D <=> ~A) & (~A ^ G) & D . What is ~B ?	(B <=> ~D) & (~D <=> ~A) & (~A ^ G) & D	True
~J . What is J ?	~J . What is J ?	~J	False
(~E ^ D) & (D | ~G) & (~G & C) & E & (~G & C) & (~E ^ D) & (~G & C) . What is D ?	(~E ^ D) & (D | ~G) & (~G & C) & E . What is D ?	(~E ^ D) & (D | ~G) & (~G & C) & E	True
(~B & A) . What is A ?	(~B & A) . What is A ?	(~B & A)	True
(J & ~A) & (J & ~A) & (J & ~A) & (~A <=> ~D) & (~A <=> ~D) & (~A <=> ~D) . What is ~J ?	(J & ~A) & (~A <=> ~D) . What is ~J ?	(J & ~A) & (~A <=> ~D)	False
I & I & I & (~H & ~I) . What is E ?	I & (~H & ~I) . What is E ?	I & (~H & ~I)	Contradictory
(~E | ~J) & (~A & ~E) & D & D & (~E | ~J) & (~A & ~E) & (~J | F) & (~B ==> ~D) & ~E & (~E | ~J) & ~E & (~J | F) & (~J | F) & ~E & (~B ==> ~D) . What is ~E ?	(~E | ~J) & (~A & ~E) & D & (~J | F) & (~B ==> ~D) & ~E . What is ~E ?	(~E | ~J) & (~A & ~E) & D & (~J | F) & (~B ==> ~D) & ~E	True
~B & ~B . What is ~B ?	~B . What is ~B ?	~B	True
(A <=> G) & (A <=> G) & (~F | A) & (~F | A) & (A <=> G) & (~F | A) . What is ~H ?	(A <=> G) & (~F | A) . What is ~H ?	(A <=> G) & (~F | A)	Unknown HELP!
(~J & ~B) & (~J & ~B) & (~J & ~B) & (~B | ~F) & (~B | ~F) . What is B ?	(~J & ~B) & (~B | ~F) . What is B ?	(~J & ~B) & (~B | ~F)	False
~C & ~C & ~C & (H & ~B) & (~B ==> A) & (H & ~B) & (~B ==> A) & (C ^ H) & (C ^ H) . What is ~C ?	~C & (H & ~B) & (~B ==> A) & (C ^ H) . What is ~C ?	~C & (H & ~B) & (~B ==> A) & (C ^ H)	True
J & (E ^ C) & J & (C <=> ~H) & J & (J ==> G) & E & E & (C <=> ~H) & (E ^ C) & (E ^ C) . What is E ?	J & (E ^ C) & (C <=> ~H) & (J ==> G) & E . What is E ?	J & (E ^ C) & (C <=> ~H) & (J ==> G) & E	True
(H | G) & (I | ~B) & (~B | H) & ~E & (~E ^ ~C) & (H | G) & H & (H | G) & (~E ^ ~C) & (~E ^ ~C) . What is H ?	(H | G) & (I | ~B) & (~B | H) & ~E & (~E ^ ~C) & H . What is H ?	(H | G) & (I | ~B) & (~B | H) & ~E & (~E ^ ~C) & H	True
(~F | I) & ~G & (~F | I) & (~F | I) & ~G . What is I ?	(~F | I) & ~G . What is I ?	(~F | I) & ~G	Unknown HELP!
~J . What is J ?	~J . What is J ?	~J	False
~I . What is ~I ?	~I . What is ~I ?	~I	True
 . What is C ?	 . What is C ?		Unknown HELP!
(~J & ~E) & J & (~E ^ D) & (~J & ~E) & (~E ^ D) & (F ==> ~J) & (~E ^ D) & (F ==> ~J) . What is J ?	(~J & ~E) & J & (~E ^ D) & (F ==> ~J) . What is J ?	(~J & ~E) & J & (~E ^ D) & (F ==> ~J)	Contradictory
~H & (~J <=> ~H) & (F | ~J) & (~I | D) & I & (~J <=> ~H) & I & (~J <=> ~H) & I & (F | ~J) . What is ~G ?	~H & (~J <=> ~H) & (F | ~J) & (~I | D) & I . What is ~G ?	~H & (~J <=> ~H) & (F | ~J) & (~I | D) & I	Unknown HELP!
~F & ~F . What is F ?	~F . What is F ?	~F	False
B & (~B ==> J) & (~D ^ ~B) & (H ==> E) & B & B & ~H & (~D ^ ~B) & (H ==> E) & (~D ^ ~B) & ~H . What is ~D ?	B & (~B ==> J) & (~D ^ ~B) & (H ==> E) & ~H . What is ~D ?	B & (~B ==> J) & (~D ^ ~B) & (H ==> E) & ~H	True
B . What is B ?	B . What is B ?	B	True
(B & I) & (~F ^ ~H) & (~F ^ ~H) & ~G & (B & I) & (B & I) & F & F & (~F ^ ~H) & (I ^ G) & (I ^ G) & F & (I ^ G) . What is ~G ?	(B & I) & (~F ^ ~H) & ~G & F & (I ^ G) . What is ~G ?	(B & I) & (~F ^ ~H) & ~G & F & (I ^ G)	True
(G <=> ~C) & (G <=> ~C) & (G <=> ~C) & (B ^ E) & G & E & (B ^ E) & E & E . What is C ?	(G <=> ~C) & (B ^ E) & G & E . What is C ?	(G <=> ~C) & (B ^ E) & G & E	False
(~G | B) & (~G | B) & ~G . What is G ?	(~G | B) & ~G . What is G ?	(~G | B) & ~G	False
(B <=> H) & (B <=> H) & C & (B <=> H) & (~A & J) & B & B & C & (~A & J) & C . What is ~C ?	(B <=> H) & C & (~A & J) & B . What is ~C ?	(B <=> H) & C & (~A & J) & B	False
~A . What is H ?	~A . What is H ?	~A	Unknown HELP!
~E & ~E & ~E . What is E ?	~E . What is E ?	~E	False
D . What is D ?	D . What is D ?	D	True
J & J . What is ~F ?	J . What is ~F ?	J	Unknown HELP!
(~A & C) & (~A & C) & D & D & (D ==> ~I) . What is ~C ?	(~A & C) & D & (D ==> ~I) . What is ~C ?	(~A & C) & D & (D ==> ~I)	False
F & (~E <=> ~H) & (~E <=> ~H) & (~E <=> ~H) & (~H ^ F) . What is ~H ?	F & (~E <=> ~H) & (~H ^ F) . What is ~H ?	F & (~E <=> ~H) & (~H ^ F)	False
~B & ~B . What is B ?	~B . What is B ?	~B	False
~E & (G & ~F) & (~I ^ ~D) & (~I ^ ~D) & (G & ~F) & F . What is ~D ?	~E & (G & ~F) & (~I ^ ~D) & F . What is ~D ?	~E & (G & ~F) & (~I ^ ~D) & F	Contradictory
(D | E) & ~D & (E <=> B) & (D | E) & (D | E) . What is ~E ?	(D | E) & ~D & (E <=> B) . What is ~E ?	(D | E) & ~D & (E <=> B)	False
~I & (~D & C) & ~I & (~D & C) & (~D & C) . What is ~I ?	~I & (~D & C) . What is ~I ?	~I & (~D & C)	True
~E & (A | ~G) & (~D ^ I) & (~G & B) & (~G & B) & (B ==> ~F) & (~G & B) . What is G ?	~E & (A | ~G) & (~D ^ I) & (~G & B) & (B ==> ~F) . What is G ?	~E & (A | ~G) & (~D ^ I) & (~G & B) & (B ==> ~F)	False
~G & ~G & ~G . What is G ?	~G . What is G ?	~G	False
I & I & I . What is I ?	I . What is I ?	I	True
E & E & E . What is E ?	E . What is E ?	E	True
(~I ==> ~F) & (H <=> A) & ~A & (~B & ~I) & (~B & ~I) & (~I ==> ~F) & (~B & ~I) . What is I ?	(~I ==> ~F) & (H <=> A) & ~A & (~B & ~I) . What is I ?	(~I ==> ~F) & (H <=> A) & ~A & (~B & ~I)	False
(H ==> ~E) & (H ==> ~E) & (H ==> ~E) & (~C & ~F) & (~C & ~F) & (~F ^ H) . What is F ?	(H ==> ~E) & (~C & ~F) & (~F ^ H) . What is F ?	(H ==> ~E) & (~C & ~F) & (~F ^ H)	False
~G & ~G . What is G ?	~G . What is G ?	~G	False
C . What is ~J ?	C . What is ~J ?	C	Unknown HELP!
(~B <=> ~E) & (~B <=> ~E) & (~B <=> ~E) & B & (~E ^ J) . What is E ?	(~B <=> ~E) & B & (~E ^ J) . What is E ?	(~B <=> ~E) & B & (~E ^ J)	True
(D ^ ~C) & (~C ==> G) & (B ^ D) & (D ^ ~C) & (D ^ ~C) & B . What is ~G ?	(D ^ ~C) & (~C ==> G) & (B ^ D) & B . What is ~G ?	(D ^ ~C) & (~C ==> G) & (B ^ D) & B	False
(~D & E) & J & (B ^ J) & (I & ~A) & (~D & E) & (E & I) & (I & ~A) & (E & I) & J & (E & I) . What is E ?	(~D & E) & J & (B ^ J) & (I & ~A) & (E & I) . What is E ?	(~D & E) & J & (B ^ J) & (I & ~A) & (E & I)	True
B & B & B . What is ~B ?	B . What is ~B ?	B	False
D & (J <=> F) & D . What is ~D ?	D & (J <=> F) . What is ~D ?	D & (J <=> F)	False
~C & (~A | ~G) & (~A | ~G) & ~C & (~C ==> ~A) & (~C ==> ~A) & (~C ==> ~A) & ~C . What is ~C ?	~C & (~A | ~G) & (~C ==> ~A) . What is ~C ?	~C & (~A | ~G) & (~C ==> ~A)	True
~C & ~C . What is ~C ?	~C . What is ~C ?	~C	True
(C | G) & (G ^ ~F) & A & A & (C | G) & (C | G) . What is G ?	(C | G) & (G ^ ~F) & A . What is G ?	(C | G) & (G ^ ~F) & A	Unknown HELP!
(~C & B) & (~C & B) & (~C & B) . What is C ?	(~C & B) . What is C ?	(~C & B)	False
~I & ~I & ~I . What is ~I ?	~I . What is ~I ?	~I	True
~C & (~D ^ ~C) & (~C ^ ~G) & ~C & (~C ^ ~G) . What is ~D ?	~C & (~D ^ ~C) & (~C ^ ~G) . What is ~D ?	~C & (~D ^ ~C) & (~C ^ ~G)	False
H & H & (I | A) & (F & ~J) & H & (~J ==> C) & (F & ~J) & (~J ==> C) & (~J ==> C) & (I | A) . What is ~C ?	H & (I | A) & (F & ~J) & (~J ==> C) . What is ~C ?	H & (I | A) & (F & ~J) & (~J ==> C)	False
(F ==> ~D) & D & (~B <=> F) & (~B <=> F) & D & (~B <=> F) & (~D | ~A) & (~D | ~A) & (~D | ~A) . What is ~E ?	(F ==> ~D) & D & (~B <=> F) & (~D | ~A) . What is ~E ?	(F ==> ~D) & D & (~B <=> F) & (~D | ~A)	Unknown HELP!
(~C ==> A) & (~I <=> ~B) & B & (A & H) & (A & H) & (A & H) & (~C ==> A) & (~I <=> ~B) & B & B . What is ~H ?	(~C ==> A) & (~I <=> ~B) & B & (A & H) . What is ~H ?	(~C ==> A) & (~I <=> ~B) & B & (A & H)	False
 . What is I ?	 . What is I ?		Unknown HELP!
B & B . What is B ?	B . What is B ?	B	True
(H <=> ~I) & I & (J & ~E) & (J & ~E) & (J & ~E) & (H <=> ~I) & I . What is ~J ?	(H <=> ~I) & I & (J & ~E) . What is ~J ?	(H <=> ~I) & I & (J & ~E)	False
~F & ~F & ~F . What is F ?	~F . What is F ?	~F	False
E . What is E ?	E . What is E ?	E	True
(~B ==> J) & (~A & C) & (~B ==> J) & (~B ==> J) & (~A & C) & (~A & C) & ~A . What is B ?	(~B ==> J) & (~A & C) & ~A . What is B ?	(~B ==> J) & (~A & C) & ~A	Unknown HELP!
(F ^ G) & (F ^ G) & (B ^ J) & (G & D) & (A <=> F) & (A <=> F) & (G & D) & (A <=> F) & B & B & B & (B ^ J) . What is ~F ?	(F ^ G) & (B ^ J) & (G & D) & (A <=> F) & B . What is ~F ?	(F ^ G) & (B ^ J) & (G & D) & (A <=> F) & B	True
(D & ~G) & ~H & (D & ~G) & ~H & (D & ~G) & ~H . What is H ?	(D & ~G) & ~H . What is H ?	(D & ~G) & ~H	False
(~J <=> ~H) & J & J & (~J <=> ~H) . What is ~J ?	(~J <=> ~H) & J . What is ~J ?	(~J <=> ~H) & J	False
(~A <=> ~C) & A & A & A & (G ==> ~I) & (G ==> ~I) & (G ==> ~I) & (~A <=> ~C) & I & I . What is A ?	(~A <=> ~C) & A & (G ==> ~I) & I . What is A ?	(~A <=> ~C) & A & (G ==> ~I) & I	True
(J & ~B) & (~A & J) & (J & ~B) . What is ~J ?	(J & ~B) & (~A & J) . What is ~J ?	(J & ~B) & (~A & J)	False
~I & ~I . What is ~H ?	~I . What is ~H ?	~I	Unknown HELP!
(D & ~G) & (D & ~G) . What is ~D ?	(D & ~G) . What is ~D ?	(D & ~G)	False
(A & ~H) & ~E & (F | E) & (F | E) & ~E & (C & A) & ~I & ~I & ~E & ~I & (G ^ C) & (C & A) & (G ^ C) . What is I ?	(A & ~H) & ~E & (F | E) & (C & A) & ~I & (G ^ C) . What is I ?	(A & ~H) & ~E & (F | E) & (C & A) & ~I & (G ^ C)	False
(I | ~G) & (~H <=> I) & ~D & ~D & (~G ==> D) & (~G ==> D) . What is ~H ?	(I | ~G) & (~H <=> I) & ~D & (~G ==> D) . What is ~H ?	(I | ~G) & (~H <=> I) & ~D & (~G ==> D)	True
(J ==> G) & (~F | ~I) & C & (H | ~F) & (~I ^ E) & (H | ~F) & A & (H | ~F) & (~F | ~I) & A & (~I ^ E) & A . What is C ?	(J ==> G) & (~F | ~I) & C & (H | ~F) & (~I ^ E) & A . What is C ?	(J ==> G) & (~F | ~I) & C & (H | ~F) & (~I ^ E) & A	True
(~J ==> ~I) & (A & ~J) & J & (~J ==> ~I) & J & (~I & ~D) & (~J ==> ~I) & J . What is I ?	(~J ==> ~I) & (A & ~J) & J & (~I & ~D) . What is I ?	(~J ==> ~I) & (A & ~J) & J & (~I & ~D)	Contradictory
(C | ~A) & (H & ~J) & ~D & ~D & ~D & J . What is ~A ?	(C | ~A) & (H & ~J) & ~D & J . What is ~A ?	(C | ~A) & (H & ~J) & ~D & J	Contradictory
(F ^ ~I) & (F ^ ~I) & ~J . What is J ?	(F ^ ~I) & ~J . What is J ?	(F ^ ~I) & ~J	False
(B <=> E) & (B <=> E) & ~F & ~C & (~D & ~I) & (~D & ~I) & ~C & ~F & ~F . What is ~I ?	(B <=> E) & ~F & ~C & (~D & ~I) . What is ~I ?	(B <=> E) & ~F & ~C & (~D & ~I)	True
I & I & I . What is C ?	I . What is C ?	I	Unknown HELP!
J & (D ^ F) & (~A & ~J) & J & (D ^ F) & (F | ~A) . What is ~J ?	J & (D ^ F) & (~A & ~J) & (F | ~A) . What is ~J ?	J & (D ^ F) & (~A & ~J) & (F | ~A)	Contradictory
(~I | ~B) & (~I | ~B) & (~D & G) & (~I | ~B) & (~B <=> ~D) & (~B <=> ~D) . What is ~D ?	(~I | ~B) & (~D & G) & (~B <=> ~D) . What is ~D ?	(~I | ~B) & (~D & G) & (~B <=> ~D)	True
(D <=> ~F) & (~J <=> D) & (B ^ ~J) & (D <=> ~F) & (~J <=> D) & ~D . What is ~F ?	(D <=> ~F) & (~J <=> D) & (B ^ ~J) & ~D . What is ~F ?	(D <=> ~F) & (~J <=> D) & (B ^ ~J) & ~D	False
(E & ~A) & D & (~A & B) & (E & ~A) & (~J & H) & ~J & (~C ==> E) & (~C ==> E) & (E & ~A) . What is E ?	(E & ~A) & D & (~A & B) & (~J & H) & ~J & (~C ==> E) . What is E ?	(E & ~A) & D & (~A & B) & (~J & H) & ~J & (~C ==> E)	True
(~E ==> ~I) & F & (~E ==> ~I) & F & (~F & ~H) & F . What is D ?	(~E ==> ~I) & F & (~F & ~H) . What is D ?	(~E ==> ~I) & F & (~F & ~H)	Contradictory
G . What is G ?	G . What is G ?	G	True
(C <=> D) & (~E ^ C) & H & (~E ^ C) & (J | ~A) & (D <=> H) & H & (C <=> D) & H & (D <=> H) & A & (J | ~A) . What is ~D ?	(C <=> D) & (~E ^ C) & H & (J | ~A) & (D <=> H) & A . What is ~D ?	(C <=> D) & (~E ^ C) & H & (J | ~A) & (D <=> H) & A	False
(~D ^ F) & (J <=> ~G) & (F <=> B) & ~B & (J <=> ~G) & ~B & (~A & ~D) & (~A & ~D) & (~A & ~D) & H & H & H & ~B . What is A ?	(~D ^ F) & (J <=> ~G) & (F <=> B) & ~B & (~A & ~D) & H . What is A ?	(~D ^ F) & (J <=> ~G) & (F <=> B) & ~B & (~A & ~D) & H	False
(H <=> D) & (H <=> D) & (~C ^ H) & (~C ^ H) & H & H & (~C ^ H) . What is ~H ?	(H <=> D) & (~C ^ H) & H . What is ~H ?	(H <=> D) & (~C ^ H) & H	False
(~B & ~C) & (I ==> ~B) & (~H | I) & (~B & ~C) . What is F ?	(~B & ~C) & (I ==> ~B) & (~H | I) . What is F ?	(~B & ~C) & (I ==> ~B) & (~H | I)	Unknown HELP!
(I | ~E) & (~A & ~F) & I & I & (I | ~E) . What is A ?	(I | ~E) & (~A & ~F) & I . What is A ?	(I | ~E) & (~A & ~F) & I	False
~B & ~B & ~B . What is B ?	~B . What is B ?	~B	False
~C & ~C & ~C . What is ~C ?	~C . What is ~C ?	~C	True
F & F & F . What is F ?	F . What is F ?	F	True
(~C | H) & ~B & (~C | H) & (~C | H) . What is B ?	(~C | H) & ~B . What is B ?	(~C | H) & ~B	False
(~F & I) & (~F & I) . What is ~F ?	(~F & I) . What is ~F ?	(~F & I)	True
(~E & D) & (~E & D) . What is ~E ?	(~E & D) . What is ~E ?	(~E & D)	True
~J & ~J & ~E & (G | E) & (G | E) & (G | E) & (~F <=> ~D) & ~E . What is J ?	~J & ~E & (G | E) & (~F <=> ~D) . What is J ?	~J & ~E & (G | E) & (~F <=> ~D)	False
(E | ~G) & ~D & B & (D & ~C) & (D & ~C) & B & (E | ~G) & (~A ^ D) & B . What is ~C ?	(E | ~G) & ~D & B & (D & ~C) & (~A ^ D) . What is ~C ?	(E | ~G) & ~D & B & (D & ~C) & (~A ^ D)	Contradictory
E & (I <=> ~H) & E & (E & I) & (E & I) & (I <=> ~H) . What is ~I ?	E & (I <=> ~H) & (E & I) . What is ~I ?	E & (I <=> ~H) & (E & I)	False
